query_id	subject_id	percent_identity	alignment_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bitscore	query_coverage	tax_id	species_name	blast_name	kingdom	description
NP_002469.2	ref|XP_032214222.1|	90.000	320	31	1	1	320	1	319	0.0	581	100	36723	N/A	N/A	N/A	myoblast determination protein 1 [Mustela erminea]
NP_002469.2	ref|XP_005326811.1|	91.875	320	23	3	1	320	1	317	0.0	581	100	43179	N/A	N/A	N/A	myoblast determination protein 1 [Ictidomys tridecemlineatus]
NP_002469.2	ref|XP_047603270.1|	90.000	320	31	1	1	320	1	319	0.0	580	100	9657	N/A	N/A	N/A	myoblast determination protein 1 [Lutra lutra]
NP_002469.2	ref|XP_045870128.1|	90.312	320	30	1	1	320	1	319	0.0	580	100	9662	N/A	N/A	N/A	myoblast determination protein 1 [Meles meles]
NP_002469.2	ref|XP_017381312.1|	95.312	320	14	1	1	320	1	319	0.0	580	100	2715852	N/A	N/A	N/A	myoblast determination protein 1 [Cebus imitator]
NP_002469.2	ref|XP_036179106.1|	90.312	320	29	2	1	320	1	318	0.0	577	100	51298	N/A	N/A	N/A	myoblast determination protein 1 [Myotis myotis]
NP_002469.2	ref|XP_059565046.1|	90.000	320	30	2	1	320	1	318	0.0	573	100	98922	N/A	N/A	N/A	myoblast determination protein 1 [Myotis daubentonii]
NP_002469.2	ref|XP_036115294.1|	91.562	320	26	1	1	320	1	319	0.0	570	100	27622	N/A	N/A	N/A	myoblast determination protein 1 [Molossus molossus]
NP_002469.2	ref|XP_005380447.1|	93.125	320	20	2	1	320	1	318	0.0	569	100	34839	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Chinchilla lanigera]
NP_002469.2	ref|XP_045413580.1|	95.000	320	15	1	1	320	1	319	0.0	568	100	9447	N/A	N/A	N/A	myoblast determination protein 1 [Lemur catta]
NP_002469.2	ref|XP_047374474.1|	93.125	320	19	3	1	320	1	317	0.0	565	100	30640	N/A	N/A	N/A	myoblast determination protein 1 [Sciurus carolinensis]
NP_002469.2	ref|XP_004851566.1|	92.812	320	21	2	1	320	1	318	0.0	565	100	10181	N/A	N/A	N/A	myoblast determination protein 1 [Heterocephalus glaber]
NP_002469.2	ref|XP_012509707.1|	93.750	320	19	1	1	320	1	319	0.0	564	100	379532	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Propithecus coquereli]
NP_002469.2	ref|XP_003919930.1|	94.688	320	16	1	1	320	1	319	0.0	563	100	27679	N/A	N/A	N/A	myoblast determination protein 1 [Saimiri boliviensis]
NP_002469.2	ref|XP_015994986.1|	91.250	320	27	1	1	320	1	319	0.0	562	100	9407	N/A	N/A	N/A	myoblast determination protein 1 [Rousettus aegyptiacus]
NP_002469.2	ref|XP_054442243.1|	90.625	320	29	1	1	320	1	319	0.0	561	100	1884717	N/A	N/A	N/A	myoblast determination protein 1 [Pteronotus mesoamericanus]
NP_002469.2	ref|XP_037006404.1|	91.250	320	27	1	1	320	1	319	0.0	561	100	9417	N/A	N/A	N/A	myoblast determination protein 1 [Artibeus jamaicensis]
NP_002469.2	ref|XP_036906061.1|	90.625	320	29	1	1	320	1	319	0.0	559	100	192404	N/A	N/A	N/A	myoblast determination protein 1 [Sturnira hondurensis]
NP_002469.2	ref|XP_010963098.1|	91.250	320	27	1	1	320	1	319	0.0	558	100	9837;9838;419612	N/A;N/A;N/A	N/A	N/A	myoblast determination protein 1 [Camelus bactrianus]
NP_002469.2	ref|XP_045681523.1|	90.625	320	29	1	1	320	1	319	0.0	557	100	9423	N/A	N/A	N/A	myoblast determination protein 1 [Phyllostomus hastatus]
NP_002469.2	ref|XP_069325766.1|	95.000	320	15	1	1	320	1	319	0.0	557	100	859984	N/A	N/A	N/A	myoblast determination protein 1 [Eulemur rufifrons]
NP_002469.2	ref|XP_003465773.1|	91.250	320	26	2	1	320	1	318	0.0	556	100	10141	N/A	N/A	N/A	myoblast determination protein 1 [Cavia porcellus]
NP_002469.2	ref|XP_028373029.1|	90.312	320	30	1	1	320	1	319	0.0	555	100	89673	N/A	N/A	N/A	myoblast determination protein 1 [Phyllostomus discolor]
NP_002469.2	ref|XP_012636109.1|	94.062	320	17	2	1	320	1	318	0.0	554	100	30608	N/A	N/A	N/A	myoblast determination protein 1 [Microcebus murinus]
NP_002469.2	ref|XP_004683062.1|	91.250	320	27	1	1	320	1	319	0.0	553	100	143302	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Condylura cristata]
NP_002469.2	ref|XP_004634975.1|	90.938	320	27	2	1	320	1	318	0.0	553	100	10160	N/A	N/A	N/A	myoblast determination protein 1 [Octodon degus]
NP_002469.2	ref|XP_053417279.1|	93.750	320	19	1	1	320	1	319	0.0	552	100	9470	N/A	N/A	N/A	myoblast determination protein 1 [Nycticebus coucang]
NP_002469.2	ref|XP_024414408.2|	89.408	321	33	1	1	320	1	321	0.0	551	100	9430	N/A	N/A	N/A	myoblast determination protein 1 [Desmodus rotundus]
NP_002469.2	ref|XP_048284775.1|	86.875	320	40	2	1	320	1	318	0.0	551	100	447135	N/A	N/A	N/A	myoblast determination protein 1 [Myodes glareolus]
NP_002469.2	ref|XP_051004559.1|	87.500	320	38	2	1	320	1	318	0.0	549	100	60746	N/A	N/A	N/A	myoblast determination protein 1 [Acomys russatus]
NP_002469.2	ref|XP_003781197.1|	93.438	320	20	1	1	320	1	319	0.0	548	100	30611	N/A	N/A	N/A	myoblast determination protein 1 isoform X1 [Otolemur garnettii]
NP_002469.2	ref|XP_029419518.1|	87.812	320	36	3	1	320	1	317	0.0	548	100	1026970	N/A	N/A	N/A	myoblast determination protein 1 [Nannospalax galili]
NP_002469.2	ref|XP_005084733.1|	86.875	320	40	2	1	320	1	318	0.0	547	100	10036	N/A	N/A	N/A	myoblast determination protein 1 [Mesocricetus auratus]
NP_002469.2	ref|NP_788268.2|	87.188	320	39	2	1	320	1	318	0.0	547	100	10116	N/A	N/A	N/A	myoblast determination protein 1 [Rattus norvegicus]
NP_002469.2	ref|XP_006892095.1|	89.688	320	32	1	1	320	1	319	0.0	546	100	28737	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Elephantulus edwardii]
NP_002469.2	ref|XP_065737906.1|	92.500	320	23	1	1	320	1	319	0.0	544	100	9742	N/A	N/A	N/A	myoblast determination protein 1 [Phocoena phocoena]
NP_002469.2	ref|XP_014315546.1|	90.625	320	28	2	1	320	1	318	0.0	544	100	59463	N/A	N/A	N/A	myoblast determination protein 1 [Myotis lucifugus]
NP_002469.2	ref|XP_070282761.1|	90.625	320	28	2	1	320	1	318	0.0	544	100	159337	N/A	N/A	N/A	myoblast determination protein 1 [Myotis yumanensis]
NP_002469.2	ref|XP_025315455.1|	92.812	320	22	1	1	320	1	319	0.0	544	100	9615;9627;143281;286419;494514	N/A;N/A;N/A;N/A;N/A	N/A	N/A	myoblast determination protein 1 [Canis lupus dingo]
NP_002469.2	ref|XP_003993078.2|	92.812	320	22	1	1	320	1	319	0.0	543	100	9685;9689;9690;9694;29064;32536;46844;61383;61384;61452;1608482	N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A	N/A	N/A	myoblast determination protein 1 [Felis catus]
NP_002469.2	ref|XP_055173887.1|	92.500	320	23	1	1	320	1	319	0.0	543	100	34880	N/A	N/A	N/A	myoblast determination protein 1 [Nyctereutes procyonoides]
NP_002469.2	ref|XP_007953772.1|	90.625	320	29	1	1	320	1	319	0.0	543	100	1230840	N/A	N/A	N/A	myoblast determination protein 1 [Orycteropus afer afer]
NP_002469.2	ref|XP_024587359.1|	92.500	320	23	1	1	320	1	319	0.0	542	100	42100;1706337	N/A;N/A	N/A	N/A	myoblast determination protein 1 [Neophocaena asiaeorientalis asiaeorientalis]
NP_002469.2	ref|XP_025784791.1|	92.500	320	23	1	1	320	1	319	0.0	541	100	9696	N/A	N/A	N/A	myoblast determination protein 1 [Puma concolor]
NP_002469.2	ref|XP_019312007.2|	92.500	320	23	1	1	320	1	319	0.0	541	100	9691	N/A	N/A	N/A	myoblast determination protein 1 [Panthera pardus]
NP_002469.2	ref|XP_043438292.1|	92.500	320	23	1	1	320	1	319	0.0	541	100	37029;61388	N/A;N/A	N/A	N/A	myoblast determination protein 1 [Prionailurus bengalensis]
NP_002469.2	ref|XP_052569118.1|	88.438	320	32	3	1	320	1	315	0.0	541	100	564181	N/A	N/A	N/A	myoblast determination protein 1 [Peromyscus californicus insignis]
NP_002469.2	ref|XP_049637031.1|	87.539	321	37	2	1	320	1	319	0.0	541	100	109475	N/A	N/A	N/A	myoblast determination protein 1 [Suncus etruscus]
NP_002469.2	ref|XP_039092656.1|	92.188	320	24	1	1	320	1	319	0.0	541	100	95912	N/A	N/A	N/A	myoblast determination protein 1 [Hyaena hyaena]
NP_002469.2	ref|XP_032751925.1|	86.250	320	42	2	1	320	1	318	0.0	540	100	10117	N/A	N/A	N/A	LOW QUALITY PROTEIN: myoblast determination protein 1-like [Rattus rattus]
NP_002469.2	ref|XP_008707153.2|	92.188	320	24	1	1	320	1	319	0.0	540	100	9643;9644;29073	N/A;N/A;N/A	N/A	N/A	myoblast determination protein 1 [Ursus maritimus]
NP_002469.2	ref|XP_062054075.1|	91.875	320	24	2	1	320	1	318	0.0	539	100	9983	N/A	N/A	N/A	myoblast determination protein 1 [Lepus europaeus]
NP_002469.2	ref|XP_008273336.3|	91.875	320	24	2	1	320	1	318	0.0	539	100	9986	N/A	N/A	N/A	myoblast determination protein 1 [Oryctolagus cuniculus]
NP_002469.2	ref|XP_002928807.1|	91.875	320	25	1	1	320	1	319	0.0	538	100	9646	N/A	N/A	N/A	myoblast determination protein 1 [Ailuropoda melanoleuca]
NP_002469.2	ref|XP_008147228.1|	89.688	320	31	2	1	320	1	318	0.0	537	100	29078	N/A	N/A	N/A	myoblast determination protein 1 [Eptesicus fuscus]
NP_002469.2	ref|XP_066109953.1|	92.188	320	24	1	1	320	1	319	0.0	537	100	59482	N/A	N/A	N/A	myoblast determination protein 1 [Saccopteryx bilineata]
NP_002469.2	ref|XP_006993611.1|	87.812	320	34	3	1	320	1	315	0.0	537	100	230844	N/A	N/A	N/A	myoblast determination protein 1 [Peromyscus maniculatus bairdii]
NP_002469.2	ref|XP_052018615.1|	87.539	321	37	3	1	320	1	319	0.0	537	100	10129	N/A	N/A	N/A	myoblast determination protein 1 [Apodemus sylvaticus]
NP_002469.2	ref|XP_025749914.2|	93.125	320	21	1	1	320	1	319	0.0	536	100	34884;34886	N/A;N/A	N/A	N/A	myoblast determination protein 1 [Callorhinus ursinus]
NP_002469.2	ref|XP_066216655.1|	92.188	320	24	1	1	320	1	319	0.0	535	100	249018	N/A	N/A	N/A	myoblast determination protein 1 [Saccopteryx leptura]
NP_002469.2	ref|XP_027437072.1|	92.812	320	22	1	1	320	1	319	0.0	535	100	9704	N/A	N/A	N/A	myoblast determination protein 1 [Zalophus californianus]
NP_002469.2	ref|XP_034372727.1|	89.062	320	32	3	1	320	1	317	0.0	535	100	61156	N/A	N/A	N/A	myoblast determination protein 1 [Arvicanthis niloticus]
NP_002469.2	ref|XP_075808653.1|	86.875	320	40	2	1	320	1	318	0.0	535	100	10058	N/A	N/A	N/A	myoblast determination protein 1 [Microtus pennsylvanicus]
NP_002469.2	ref|XP_032976636.1|	91.562	320	26	1	1	320	1	319	0.0	535	100	59479	N/A	N/A	N/A	myoblast determination protein 1 [Rhinolophus ferrumequinum]
NP_002469.2	ref|XP_003412034.1|	91.562	320	26	1	1	320	1	319	0.0	534	100	9785;99487	N/A;N/A	N/A	N/A	myoblast determination protein 1 [Loxodonta africana]
NP_002469.2	ref|XP_059109355.1|	87.188	320	36	3	1	320	1	315	0.0	534	100	42410	N/A	N/A	N/A	myoblast determination protein 1 [Peromyscus eremicus]
NP_002469.2	ref|XP_028736023.1|	87.500	320	35	3	1	320	1	315	0.0	534	100	10041	N/A	N/A	N/A	LOW QUALITY PROTEIN: myoblast determination protein 1 [Peromyscus leucopus]
NP_002469.2	ref|XP_020010647.1|	91.250	320	26	2	1	320	1	318	0.0	533	100	51338	N/A	N/A	N/A	myoblast determination protein 1 isoform X3 [Castor canadensis]
NP_002469.2	ref|XP_019602163.2|	91.250	320	27	1	1	320	1	319	0.0	533	100	89399	N/A	N/A	N/A	myoblast determination protein 1 [Rhinolophus sinicus]
NP_002469.2	ref|XP_032749476.1|	86.250	320	41	3	1	320	1	317	0.0	532	100	10117	N/A	N/A	N/A	LOW QUALITY PROTEIN: myoblast determination protein 1-like [Rattus rattus]
NP_002469.2	ref|XP_049986212.1|	88.125	320	36	2	1	320	1	318	0.0	532	100	100897	N/A	N/A	N/A	myoblast determination protein 1 [Alexandromys fortis]
NP_002469.2	ref|XP_011848332.1|	97.324	299	7	1	1	299	1	298	0.0	531	93	9565;9568	N/A;N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 isoform X1 [Mandrillus leucophaeus]
NP_002469.2	ref|XP_036039592.1|	85.358	321	41	4	1	320	1	316	0.0	531	100	38674	N/A	N/A	N/A	myoblast determination protein 1 [Onychomys torridus]
NP_002469.2	ref|XP_041491852.1|	87.812	320	37	2	1	320	1	318	0.0	530	100	111838	N/A	N/A	N/A	myoblast determination protein 1 [Microtus oregoni]
NP_002469.2	ref|XP_017528162.2|	91.875	320	26	0	1	320	1	320	0.0	530	100	9974	N/A	N/A	N/A	myoblast determination protein 1 [Manis javanica]
NP_002469.2	ref|XP_021062113.1|	88.438	320	35	2	1	320	1	318	0.0	530	100	10093	N/A	N/A	N/A	myoblast determination protein 1 [Mus pahari]
NP_002469.2	ref|XP_031240169.1|	88.125	320	36	2	1	320	1	318	0.0	530	100	35658	N/A	N/A	N/A	myoblast determination protein 1 [Mastomys coucha]
NP_002469.2	ref|XP_051030148.1|	87.188	320	38	3	1	320	1	317	0.0	530	100	109678	N/A	N/A	N/A	myoblast determination protein 1 [Phodopus roborovskii]
NP_002469.2	ref|XP_021024450.1|	88.125	320	36	2	1	320	1	318	0.0	529	100	10089	N/A	N/A	N/A	myoblast determination protein 1 [Mus caroli]
NP_002469.2	ref|XP_057612516.1|	87.812	320	37	2	1	320	1	318	0.0	529	100	269649	N/A	N/A	N/A	myoblast determination protein 1 [Chionomys nivalis]
NP_002469.2	ref|NP_034996.2|	88.125	320	36	2	1	320	1	318	0.0	528	100	10090	N/A	N/A	N/A	myoblast determination protein 1 [Mus musculus]
NP_002469.2	ref|XP_004369743.1|	90.938	320	28	1	1	320	1	319	0.0	528	100	127582	N/A	N/A	N/A	myoblast determination protein 1 [Trichechus manatus latirostris]
NP_002469.2	ref|XP_055278480.1|	91.562	320	26	1	1	320	1	319	0.0	527	100	68408	N/A	N/A	N/A	myoblast determination protein 1 [Moschus berezovskii]
NP_002469.2	ref|XP_029771154.1|	91.562	320	26	1	1	320	1	319	0.0	527	100	37032	N/A	N/A	N/A	myoblast determination protein 1 [Suricata suricatta]
NP_002469.2	ref|XP_037377590.1|	91.562	320	24	2	1	320	1	317	0.0	527	100	50954	N/A	N/A	N/A	myoblast determination protein 1 [Talpa occidentalis]
NP_002469.2	ref|XP_040844372.1|	88.438	320	35	2	1	320	1	318	0.0	526	100	130825	N/A	N/A	N/A	myoblast determination protein 1 [Ochotona curzoniae]
NP_002469.2	ref|XP_006865860.1|	87.188	320	40	1	1	320	1	319	0.0	526	100	185453	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Chrysochloris asiatica]
NP_002469.2	ref|XP_047630242.1|	93.438	320	20	1	1	320	1	319	0.0	526	100	41426	N/A	N/A	N/A	myoblast determination protein 1 isoform X2 [Phacochoerus africanus]
NP_002469.2	ref|XP_076968377.1|	90.938	320	26	2	1	320	1	317	0.0	525	100	48850	N/A	N/A	N/A	myoblast determination protein 1 [Tamandua tetradactyla]
NP_002469.2	ref|XP_038170285.1|	87.188	320	39	2	1	320	1	318	0.0	525	100	1047088	N/A	N/A	N/A	myoblast determination protein 1 [Arvicola amphibius]
NP_002469.2	ref|XP_012889588.1|	86.728	324	38	2	1	320	1	323	0.0	525	100	10020	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Dipodomys ordii]
NP_002469.2	ref|XP_011376504.1|	90.625	320	29	1	1	320	1	319	0.0	525	100	132908	N/A	N/A	N/A	myoblast determination protein 1 [Pteropus vampyrus]
NP_002469.2	ref|XP_004418539.1|	93.750	320	19	1	1	320	1	319	0.0	524	100	73337	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Ceratotherium simum simum]
NP_002469.2	ref|XP_028644869.1|	88.438	320	34	3	1	320	1	317	0.0	524	100	491861	N/A	N/A	N/A	myoblast determination protein 1 [Grammomys surdaster]
NP_002469.2	ref|XP_058400678.1|	93.750	320	19	1	1	320	1	319	0.0	524	100	77932	N/A	N/A	N/A	myoblast determination protein 1 [Diceros bicornis minor]
NP_002469.2	ref|XP_069888163.1|	86.196	326	38	2	1	320	1	325	0.0	523	100	94247	N/A	N/A	N/A	myoblast determination protein 1 [Dipodomys merriami]
NP_002469.2	ref|XP_037697096.1|	90.312	320	28	2	1	320	1	317	0.0	523	100	27675	N/A	N/A	N/A	myoblast determination protein 1 [Choloepus didactylus]
NP_002469.2	ref|NP_001002824.1|	93.125	320	21	1	1	320	1	319	0.0	523	100	9823	N/A	N/A	N/A	myoblast determination protein 1 [Sus scrofa]
NP_002469.2	ref|XP_042547663.1|	85.231	325	42	2	1	320	1	324	0.0	523	100	105255	N/A	N/A	N/A	myoblast determination protein 1 [Dipodomys spectabilis]
NP_002469.2	ref|XP_039707406.1|	90.312	320	30	1	1	320	1	319	0.0	523	100	132908	N/A	N/A	N/A	myoblast determination protein 1 [Pteropus vampyrus]
NP_002469.2	ref|XP_047630241.1|	93.396	318	20	1	1	318	1	317	0.0	522	99	41426	N/A	N/A	N/A	myoblast determination protein 1 isoform X1 [Phacochoerus africanus]
NP_002469.2	ref|XP_007113270.1|	93.125	320	21	1	1	320	1	319	0.0	521	100	9755	N/A	N/A	N/A	myoblast determination protein 1 [Physeter macrocephalus]
NP_002469.2	ref|XP_006209407.2|	92.188	320	24	1	1	320	1	319	0.0	521	100	30538	N/A	N/A	N/A	myoblast determination protein 1 [Vicugna pacos]
NP_002469.2	ref|XP_021541505.1|	93.125	320	21	1	1	320	1	319	0.0	520	100	29088	N/A	N/A	N/A	myoblast determination protein 1 [Neomonachus schauinslandi]
NP_002469.2	ref|XP_029064604.1|	92.812	320	22	1	1	320	1	319	0.0	520	100	40151	N/A	N/A	N/A	myoblast determination protein 1 [Monodon monoceros]
NP_002469.2	ref|XP_058924872.1|	92.812	320	22	1	1	320	1	319	0.0	520	100	27615	N/A	N/A	N/A	myoblast determination protein 1 isoform X1 [Kogia breviceps]
NP_002469.2	ref|XP_007458846.1|	92.812	320	22	1	1	320	1	319	0.0	520	100	9728;9731;9749;82174;118797;3371155	N/A;N/A;N/A;N/A;N/A;N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Lipotes vexillifer]
NP_002469.2	ref|XP_028020534.2|	92.812	320	22	1	1	320	1	319	0.0	520	100	9767	N/A	N/A	N/A	myoblast determination protein 1 [Balaenoptera acutorostrata]
NP_002469.2	ref|XP_034851200.1|	92.812	320	22	1	1	320	1	319	0.0	519	100	9715;9716	N/A;N/A	N/A	N/A	myoblast determination protein 1 [Mirounga leonina]
NP_002469.2	ref|XP_004285581.1|	92.500	320	23	1	1	320	1	319	0.0	519	100	9733	N/A	N/A	N/A	myoblast determination protein 1 [Orcinus orca]
NP_002469.2	ref|XP_068412284.1|	92.500	320	23	1	1	320	1	319	0.0	518	100	9764	N/A	N/A	N/A	myoblast determination protein 1 [Eschrichtius robustus]
NP_002469.2	ref|XP_004314944.2|	92.500	320	23	1	1	320	1	319	0.0	518	100	9739	N/A	N/A	N/A	myoblast determination protein 1 [Tursiops truncatus]
NP_002469.2	ref|XP_036716852.1|	92.500	320	23	1	1	320	1	319	0.0	518	100	9771	N/A	N/A	N/A	myoblast determination protein 1 [Balaenoptera musculus]
NP_002469.2	ref|XP_035972215.1|	92.812	320	22	1	1	320	1	319	0.0	518	100	9711	N/A	N/A	N/A	myoblast determination protein 1 [Halichoerus grypus]
NP_002469.2	ref|XP_059787198.1|	92.500	320	23	1	1	320	1	319	0.0	518	100	2746895	N/A	N/A	N/A	myoblast determination protein 1 [Balaenoptera ricei]
NP_002469.2	ref|XP_059960900.1|	92.500	320	23	1	1	320	1	319	0.0	518	100	48708	N/A	N/A	N/A	myoblast determination protein 1 [Mesoplodon densirostris]
NP_002469.2	ref|XP_060013750.1|	92.500	320	23	1	1	320	1	319	0.0	518	100	27610	N/A	N/A	N/A	myoblast determination protein 1 [Lagenorhynchus albirostris]
NP_002469.2	ref|XP_061059079.1|	92.188	320	24	1	1	320	1	319	0.0	518	100	27606	N/A	N/A	N/A	myoblast determination protein 1 [Eubalaena glacialis]
NP_002469.2	ref|XP_004593801.2|	89.062	320	33	2	1	320	1	318	0.0	518	100	9978	N/A	N/A	N/A	myoblast determination protein 1 [Ochotona princeps]
NP_002469.2	ref|XP_036744034.2|	91.875	320	26	0	1	320	1	320	0.0	516	100	143292	N/A	N/A	N/A	myoblast determination protein 1 [Manis pentadactyla]
NP_002469.2	ref|NP_001304182.1|	92.188	320	24	1	1	320	1	319	0.0	516	100	9796;9798	N/A;N/A	N/A	N/A	myoblast determination protein 1 [Equus caballus]
NP_002469.2	ref|XP_032282787.1|	92.500	320	23	1	1	320	1	319	0.0	516	100	9720	N/A	N/A	N/A	myoblast determination protein 1 [Phoca vitulina]
NP_002469.2	ref|XP_004412525.1|	92.812	320	22	1	1	320	1	319	0.0	515	100	9708	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Odobenus rosmarus divergens]
NP_002469.2	ref|XP_006751056.1|	92.188	320	24	1	1	320	1	319	0.0	515	100	9713	N/A	N/A	N/A	myoblast determination protein 1 [Leptonychotes weddellii]
NP_002469.2	ref|XP_014703370.1|	91.875	320	25	1	1	320	1	319	0.0	514	100	9793;89248	N/A;N/A	N/A	N/A	myoblast determination protein 1 [Equus asinus]
NP_002469.2	ref|XP_048216538.1|	87.267	322	37	3	1	320	1	320	0.0	514	100	214514	N/A	N/A	N/A	myoblast determination protein 1 [Perognathus longimembris pacificus]
NP_002469.2	ref|XP_019508081.1|	92.188	320	24	1	1	320	1	319	0.0	514	100	186990	N/A	N/A	N/A	PREDICTED: myoblast determination protein 1 [Hipposideros armiger]
NP_002469.2	ref|XP_004650881.2|	88.580	324	32	3	1	320	1	323	0.0	513	100	51337	N/A	N/A	N/A	myoblast determination protein 1 [Jaculus jaculus]
NP_002469.2	ref|XP_027276342.1|	84.375	320	49	1	1	320	1	319	0.0	513	100	10029	N/A	N/A	N/A	myoblast determination protein 1 [Cricetulus griseus]
NP_002469.2	ref|XP_004711634.1|	86.025	322	36	4	1	320	1	315	3.32e-180	510	100	9371	N/A	N/A	N/A	myoblast determination protein 1 [Echinops telfairi]
