query_id	subject_id	percent_identity	alignment_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bitscore	query_coverage	tax_id	species_name	blast_name	kingdom	description
NP_002469.2	ref|XP_053572911.1|	46.269	201	81	6	71	264	48	228	9.99e-35	137	61	8345	N/A	N/A	N/A	myogenic factor 6 [Bombina bombina]
NP_002469.2	ref|XP_028603154.1|	46.231	199	92	5	75	268	73	261	1.08e-34	137	61	64176	N/A	N/A	N/A	myogenic factor 6 [Podarcis muralis]
NP_002469.2	ref|XP_041114084.1|	43.028	251	111	9	23	264	5	232	1.08e-34	137	76	7913	N/A	N/A	N/A	myogenic factor 6-like [Polyodon spathula]
NP_002469.2	ref|XP_069714317.1|	48.454	194	80	5	78	268	59	235	1.11e-34	137	60	33595	N/A	N/A	N/A	myogenic factor 6 isoform X1 [Phaenicophaeus curvirostris]
NP_002469.2	ref|XP_034382142.1|	64.151	106	33	2	78	178	63	168	1.24e-34	137	32	8103	N/A	N/A	N/A	myogenic factor 6 [Cyclopterus lumpus]
NP_002469.2	ref|XP_015667525.1|	46.569	204	80	7	77	267	66	253	1.31e-34	137	60	103944	N/A	N/A	N/A	myogenic factor 6 [Protobothrops mucrosquamatus]
NP_002469.2	ref|XP_067415997.1|	46.734	199	78	5	78	269	59	236	1.37e-34	137	60	1129001	N/A	N/A	N/A	myogenic factor 6 [Emydura macquarii macquarii]
NP_002469.2	ref|XP_048357984.1|	48.744	199	77	7	77	267	61	242	1.38e-34	137	60	933632	N/A	N/A	N/A	myogenic factor 6-like [Sphaerodactylus townsendi]
NP_002469.2	ref|XP_036373624.1|	38.346	266	115	7	23	266	14	252	1.42e-34	137	76	118141	N/A	N/A	N/A	myogenic factor 6-like [Megalops cyprinoides]
NP_002469.2	ref|XP_061814899.1|	39.442	251	111	6	28	266	19	240	1.52e-34	137	75	546530	N/A	N/A	N/A	myogenic factor 6 isoform X1 [Nerophis lumbriciformis]
NP_002469.2	ref|XP_061662699.1|	39.216	255	110	6	28	266	19	244	1.56e-34	137	75	300417	N/A	N/A	N/A	myogenic factor 6 [Syngnathoides biaculeatus]
NP_002469.2	ref|NP_001273860.1|	46.500	200	77	5	78	269	59	236	1.59e-34	136	60	13735	N/A	N/A	N/A	myogenic factor 6 [Pelodiscus sinensis]
NP_002469.2	ref|XP_033018516.1|	46.193	197	91	5	77	268	75	261	1.61e-34	137	60	80427	N/A	N/A	N/A	myogenic factor 6 [Lacerta agilis]
NP_002469.2	ref|XP_061768012.1|	39.442	251	111	6	28	266	19	240	1.69e-34	136	75	159077	N/A	N/A	N/A	myogenic factor 6 [Nerophis ophidion]
NP_002469.2	ref|XP_068132970.1|	43.192	213	83	5	78	279	58	243	1.87e-34	136	63	752182	N/A	N/A	N/A	myogenic factor 6 [Hyperolius riggenbachi]
NP_002469.2	ref|XP_029521648.1|	44.271	192	75	6	78	262	60	226	1.91e-34	136	58	8023	N/A	N/A	N/A	myogenic factor 6-like [Oncorhynchus nerka]
NP_002469.2	ref|XP_032894111.1|	45.361	194	82	5	78	266	62	236	1.98e-34	136	59	386614	N/A	N/A	N/A	myogenic factor 6 [Amblyraja radiata]
NP_002469.2	ref|XP_069084871.1|	47.500	200	72	8	78	268	59	234	2.01e-34	136	60	8319	N/A	N/A	N/A	myogenic factor 6 [Pleurodeles waltl]
NP_002469.2	ref|XP_023867807.1|	39.357	249	112	8	28	262	3	226	2.24e-34	136	73	2691554	N/A	N/A	N/A	myogenic factor 6 [Salvelinus sp. IW2-2015]
NP_002469.2	ref|XP_044856257.1|	46.500	200	77	5	78	269	59	236	2.36e-34	136	60	74926	N/A	N/A	N/A	myogenic factor 6 [Mauremys mutica]
NP_002469.2	ref|XP_051886669.1|	46.032	189	80	4	78	262	62	232	2.37e-34	136	58	685728	N/A	N/A	N/A	myogenic factor 6 [Pristis pectinata]
NP_002469.2	ref|XP_050791838.1|	46.500	200	77	5	78	269	59	236	2.76e-34	136	60	286002	N/A	N/A	N/A	myogenic factor 6 [Gopherus flavomarginatus]
NP_002469.2	ref|XP_074482121.1|	61.062	113	39	2	71	178	53	165	2.98e-34	135	34	394691	N/A	N/A	N/A	myogenic factor 6 [Sebastes fasciatus]
NP_002469.2	ref|XP_037615934.1|	61.062	113	39	2	71	178	53	165	3.11e-34	135	34	72105	N/A	N/A	N/A	myogenic factor 6 [Sebastes umbrosus]
NP_002469.2	ref|XP_054656769.1|	47.059	170	75	4	28	182	3	172	3.13e-34	135	48	161453	N/A	N/A	N/A	myogenic factor 6 [Dunckerocampus dactyliophorus]
NP_002469.2	ref|XP_030070469.1|	46.465	198	75	6	78	267	59	233	3.14e-34	135	59	1415580	N/A	N/A	N/A	myogenic factor 6 [Microcaecilia unicolor]
NP_002469.2	ref|XP_063301244.1|	45.545	202	82	6	78	273	58	237	3.14e-34	135	61	191477	N/A	N/A	N/A	myogenic factor 6 [Pelobates fuscus]
NP_002469.2	ref|XP_038637166.1|	43.842	203	86	5	67	262	51	232	3.70e-34	135	61	7830	N/A	N/A	N/A	myogenic factor 6 [Scyliorhinus canicula]
NP_002469.2	ref|XP_046155408.1|	39.130	253	107	10	28	262	3	226	3.72e-34	135	73	8017	N/A	N/A	N/A	myogenic factor 6 [Oncorhynchus gorbuscha]
NP_002469.2	ref|XP_026219162.1|	56.198	121	48	2	78	193	63	183	4.48e-34	135	36	64144	N/A	N/A	N/A	myogenic factor 6 [Anabas testudineus]
NP_002469.2	ref|XP_060886193.1|	47.429	175	75	6	28	187	3	175	4.68e-34	135	50	508554	N/A	N/A	N/A	myogenic factor 6 [Labrus mixtus]
NP_002469.2	ref|XP_026558461.1|	47.264	201	79	7	79	267	69	254	4.87e-34	135	59	8673	N/A	N/A	N/A	myogenic factor 6 [Pseudonaja textilis]
NP_002469.2	ref|XP_035709156.1|	41.423	239	112	7	34	260	125	347	4.94e-34	139	71	158441	N/A	N/A	N/A	myogenic factor 6-like [Folsomia candida]
NP_002469.2	ref|XP_072341264.1|	43.842	203	86	5	67	262	51	232	5.13e-34	135	61	75743	N/A	N/A	N/A	myogenic factor 6 isoform X1 [Scyliorhinus torazame]
NP_002469.2	ref|XP_029598505.1|	45.026	191	75	6	78	262	60	226	6.00e-34	135	58	8032	N/A	N/A	N/A	myogenic factor 6-like [Salmo trutta]
NP_002469.2	ref|XP_073480139.1|	45.146	206	87	4	78	279	58	241	6.52e-34	135	63	8400	N/A	N/A	N/A	myogenic factor 6 [Aquarana catesbeiana]
NP_002469.2	ref|XP_041071906.1|	44.949	198	88	4	78	273	62	240	6.66e-34	135	61	13397	N/A	N/A	N/A	myogenic factor 6 [Carcharodon carcharias]
NP_002469.2	ref|XP_007901980.1|	47.594	187	80	4	78	262	62	232	6.94e-34	135	58	7868	N/A	N/A	N/A	myogenic factor 6 isoform X1 [Callorhinchus milii]
NP_002469.2	ref|XP_040200141.1|	45.146	206	87	4	78	279	58	241	7.10e-34	135	63	8407	N/A	N/A	N/A	myogenic factor 6 [Rana temporaria]
NP_002469.2	ref|XP_007422326.1|	46.040	202	80	5	79	267	66	251	7.50e-34	135	59	176946	N/A	N/A	N/A	myogenic factor 6 [Python bivittatus]
NP_002469.2	ref|XP_055506751.1|	45.078	193	83	5	78	266	62	235	7.88e-34	135	59	7782	N/A	N/A	N/A	myogenic factor 6 [Leucoraja erinaceus]
NP_002469.2	ref|XP_017883969.1|	49.708	171	59	5	92	260	184	329	8.33e-34	137	53	156304	N/A	N/A	N/A	myogenic factor 6 isoform X1 [Ceratina calcarata]
NP_002469.2	ref|XP_061495634.1|	45.098	204	76	5	77	267	67	247	9.61e-34	135	60	261503	N/A	N/A	N/A	myogenic factor 6 [Rhineura floridana]
NP_002469.2	ref|XP_026523441.1|	46.701	197	86	6	79	267	69	254	9.88e-34	135	59	8663	N/A	N/A	N/A	myogenic factor 6 [Notechis scutatus]
NP_002469.2	ref|XP_072407706.1|	45.641	195	72	5	78	262	62	232	1.03e-33	134	58	137246	N/A	N/A	N/A	myogenic factor 6 [Chiloscyllium punctatum]
NP_002469.2	ref|XP_068572821.1|	63.208	106	34	2	78	178	63	168	1.06e-33	134	32	271503	N/A	N/A	N/A	myogenic factor 6 [Cebidichthys violaceus]
NP_002469.2	ref|XP_020849171.1|	48.469	196	70	6	78	264	85	258	1.20e-33	135	58	38626	N/A	N/A	N/A	myogenic factor 6 [Phascolarctos cinereus]
NP_002469.2	ref|XP_049892737.1|	45.989	187	75	4	78	262	63	225	1.28e-33	134	58	300413	N/A	N/A	N/A	myogenic factor 6 [Epinephelus moara]
NP_002469.2	ref|XP_043876619.1|	45.455	176	76	5	28	185	3	176	1.41e-33	134	49	28829	N/A	N/A	N/A	myogenic factor 6 [Solea senegalensis]
NP_002469.2	ref|XP_059367316.1|	45.312	192	76	5	78	266	59	224	1.42e-33	134	59	217509	N/A	N/A	N/A	myogenic factor 6-like [Carassius carassius]
NP_002469.2	ref|XP_001372463.3|	48.469	196	69	6	78	264	85	257	1.48e-33	135	58	13616	N/A	N/A	N/A	myogenic factor 6 isoform X2 [Monodelphis domestica]
NP_002469.2	ref|XP_058482224.1|	45.455	176	76	5	28	185	3	176	1.54e-33	134	49	90069	N/A	N/A	N/A	myogenic factor 6 [Solea solea]
NP_002469.2	ref|XP_031714939.1|	45.745	188	72	5	80	262	65	227	1.56e-33	134	57	433405	N/A	N/A	N/A	myogenic factor 6 [Anarrhichthys ocellatus]
NP_002469.2	ref|XP_070610869.1|	43.750	208	80	5	77	267	69	256	1.57e-33	134	60	121349	N/A	N/A	N/A	myogenic factor 6 [Erythrolamprus reginae]
NP_002469.2	ref|XP_001505391.1|	44.776	201	79	4	78	269	59	236	1.57e-33	134	60	9258	N/A	N/A	N/A	myogenic factor 6 [Ornithorhynchus anatinus]
NP_002469.2	ref|XP_047659699.1|	39.331	239	116	5	28	262	3	216	1.60e-33	133	73	1234273	N/A	N/A	N/A	myogenic factor 6 [Tachysurus fulvidraco]
NP_002469.2	ref|XP_067856155.1|	44.974	189	82	4	78	262	62	232	1.61e-33	134	58	212740	N/A	N/A	N/A	myogenic factor 6 [Heptranchias perlo]
NP_002469.2	ref|XP_035604090.1|	38.735	253	108	10	28	262	3	226	1.68e-33	134	73	8018	N/A	N/A	N/A	myogenic factor 6 [Oncorhynchus keta]
NP_002469.2	ref|XP_064794070.1|	43.750	192	76	6	78	262	55	221	1.72e-33	133	58	90313	N/A	N/A	N/A	myogenic factor 6-like [Oncorhynchus masou masou]
NP_002469.2	ref|XP_064795610.1|	43.750	192	76	6	78	262	60	226	1.77e-33	134	58	90313	N/A	N/A	N/A	myogenic factor 6-like [Oncorhynchus masou masou]
NP_002469.2	ref|XP_071187548.1|	38.800	250	112	9	28	262	3	226	1.79e-33	134	73	8036	N/A	N/A	N/A	myogenic factor 6-like [Salvelinus alpinus]
NP_002469.2	ref|XP_020364974.1|	43.750	192	76	6	78	262	60	226	1.81e-33	134	58	8019;8038;74940	N/A;N/A;N/A	N/A	N/A	myogenic factor 6 [Oncorhynchus kisutch]
NP_002469.2	ref|XP_061922787.1|	39.841	251	110	7	28	266	19	240	1.81e-33	134	75	161455	N/A	N/A	N/A	myogenic factor 6 [Entelurus aequoreus]
NP_002469.2	ref|XP_021432770.1|	43.750	192	76	6	78	262	60	226	1.83e-33	134	58	8019;8022;74940;490388	N/A;N/A;N/A;N/A	N/A	N/A	myogenic factor 6 [Oncorhynchus mykiss]
NP_002469.2	ref|XP_063783787.1|	45.960	198	81	5	78	270	58	234	1.84e-33	134	60	495146	N/A	N/A	N/A	myogenic factor 6 [Pseudophryne corroboree]
NP_002469.2	ref|XP_025905521.1|	46.269	201	76	6	78	269	59	236	1.96e-33	134	60	30464	N/A	N/A	N/A	myogenic factor 6 [Nothoprocta perdicaria]
NP_002469.2	ref|XP_069758936.1|	45.503	189	77	5	78	262	62	228	2.44e-33	133	58	1343680	N/A	N/A	N/A	myogenic factor 6 [Narcine bancroftii]
NP_002469.2	ref|XP_018947837.1|	43.500	200	74	4	78	266	59	230	2.49e-33	133	59	7962	N/A	N/A	N/A	myogenic factor 6-like [Cyprinus carpio]
NP_002469.2	ref|XP_070978211.1|	43.750	192	76	6	78	262	60	226	2.56e-33	133	58	490388	N/A	N/A	N/A	myogenic factor 6-like [Oncorhynchus clarkii lewisi]
NP_002469.2	ref|XP_068442508.1|	55.303	132	50	3	78	204	63	190	2.63e-33	133	40	304258	N/A	N/A	N/A	myogenic factor 6 [Clinocottus analis]
NP_002469.2	ref|XP_071242273.1|	43.750	192	76	6	78	262	60	226	2.97e-33	133	58	8036	N/A	N/A	N/A	myogenic factor 6-like [Salvelinus alpinus]
NP_002469.2	ref|XP_062990781.1|	45.000	200	83	4	77	267	71	252	3.10e-33	134	60	159646	N/A	N/A	N/A	myogenic factor 6 [Elgaria multicarinata webbii]
NP_002469.2	ref|XP_041110233.1|	49.738	191	73	6	78	264	61	232	3.45e-33	133	58	7913	N/A	N/A	N/A	myogenic factor 6-like [Polyodon spathula]
NP_002469.2	ref|XP_038834127.1|	43.750	192	76	6	78	262	60	226	3.56e-33	133	58	8040	N/A	N/A	N/A	myogenic factor 6-like [Salvelinus namaycush]
NP_002469.2	ref|XP_020503392.1|	46.857	175	76	6	28	187	3	175	3.93e-33	133	50	56723	N/A	N/A	N/A	myogenic factor 6 [Labrus bergylta]
NP_002469.2	ref|XP_071761677.1|	41.885	191	89	3	78	266	63	233	4.32e-33	132	59	166262	N/A	N/A	N/A	myogenic factor 6 [Centroberyx gerrardi]
NP_002469.2	ref|XP_072566136.1|	47.644	191	78	3	78	266	62	232	4.80e-33	132	59	1676925	N/A	N/A	N/A	myogenic factor 6 [Paramormyrops kingsleyae]
NP_002469.2	ref|XP_059832569.1|	42.784	194	93	3	71	262	55	232	5.05e-33	132	60	79690	N/A	N/A	N/A	myogenic factor 6 [Hypanus sabinus]
NP_002469.2	ref|XP_056280860.1|	64.423	104	32	2	80	178	65	168	5.21e-33	132	31	2059687	N/A	N/A	N/A	myogenic factor 6 [Pseudoliparis swirei]
NP_002469.2	ref|XP_072311280.1|	51.299	154	62	6	28	168	3	156	5.83e-33	132	44	166745	N/A	N/A	N/A	myogenic factor 6 isoform X1 [Eucyclogobius newberryi]
NP_002469.2	ref|XP_072915705.1|	43.850	187	87	3	78	262	62	232	6.17e-33	132	58	2704970	N/A	N/A	N/A	myogenic factor 6 [Hemitrygon akajei]
NP_002469.2	ref|XP_072506524.1|	47.959	196	71	6	78	264	85	258	6.23e-33	133	58	9315	N/A	N/A	N/A	myogenic factor 6 [Notamacropus eugenii]
NP_002469.2	ref|XP_075065452.1|	43.689	206	92	4	78	279	58	243	6.28e-33	132	63	3061075	N/A	N/A	N/A	myogenic factor 6 [Mixophyes fleayi]
NP_002469.2	ref|XP_054844854.1|	49.451	182	69	6	91	267	81	244	6.57e-33	132	55	481883	N/A	N/A	N/A	myogenic factor 6 [Eublepharis macularius]
NP_002469.2	ref|XP_004700484.1|	45.789	190	79	3	78	262	59	229	6.58e-33	133	58	9371	N/A	N/A	N/A	myogenic factor 6 [Echinops telfairi]
NP_002469.2	ref|XP_072311281.1|	51.299	154	62	6	28	168	3	156	6.69e-33	132	44	166745	N/A	N/A	N/A	myogenic factor 6 isoform X2 [Eucyclogobius newberryi]
NP_002469.2	ref|XP_029617313.1|	43.750	192	76	6	78	262	60	226	7.23e-33	132	58	8032	N/A	N/A	N/A	myogenic factor 6 [Salmo trutta]
NP_002469.2	ref|XP_033808981.1|	47.000	200	73	7	78	268	92	267	7.36e-33	133	60	260995	N/A	N/A	N/A	myogenic factor 6 [Geotrypetes seraphini]
NP_002469.2	ref|XP_061617429.1|	37.200	250	110	4	28	261	19	237	7.94e-33	132	73	161469	N/A	N/A	N/A	myogenic factor 6 [Phyllopteryx taeniolatus]
NP_002469.2	ref|XP_036617868.1|	47.959	196	71	6	78	264	85	258	8.28e-33	133	58	9337	N/A	N/A	N/A	myogenic factor 6 [Trichosurus vulpecula]
NP_002469.2	ref|XP_074126962.1|	48.485	198	67	7	78	264	85	258	8.28e-33	133	58	9301	N/A	N/A	N/A	myogenic factor 6 [Sminthopsis crassicaudata]
NP_002469.2	ref|XP_051974856.1|	43.455	191	87	4	78	266	59	230	8.33e-33	132	59	154827	N/A	N/A	N/A	myogenic factor 6-like [Xyrauchen texanus]
NP_002469.2	ref|XP_075455074.1|	45.128	195	87	3	78	270	58	234	8.37e-33	132	60	8439	N/A	N/A	N/A	myogenic factor 6 isoform X2 [Ascaphus truei]
NP_002469.2	ref|XP_072123603.1|	44.385	187	86	3	78	262	62	232	8.45e-33	133	58	1983395	N/A	N/A	N/A	myogenic factor 6 [Mobula birostris]
NP_002469.2	ref|XP_027698265.1|	47.959	196	71	6	78	264	85	258	8.82e-33	132	58	29139	N/A	N/A	N/A	myogenic factor 6 [Vombatus ursinus]
NP_002469.2	ref|XP_068950870.1|	47.475	198	73	6	78	266	85	260	8.92e-33	132	59	3040969	N/A	N/A	N/A	myogenic factor 6 [Petaurus breviceps papuanus]
NP_002469.2	ref|XP_003770996.2|	48.485	198	67	7	78	264	85	258	8.92e-33	132	58	9305	N/A	N/A	N/A	myogenic factor 6 [Sarcophilus harrisii]
NP_002469.2	ref|XP_044533867.1|	47.959	196	71	6	78	264	85	258	8.92e-33	132	58	191870	N/A	N/A	N/A	myogenic factor 6 [Gracilinanus agilis]
NP_002469.2	ref|XP_034529852.1|	56.349	126	49	3	78	198	61	185	8.97e-33	132	38	1203425	N/A	N/A	N/A	myogenic factor 6 [Notolabrus celidotus]
NP_002469.2	ref|XP_043823348.1|	47.959	196	71	6	78	264	85	258	9.11e-33	132	58	33562	N/A	N/A	N/A	myogenic factor 6 [Dromiciops gliroides]
NP_002469.2	ref|XP_048274712.1|	44.949	198	83	5	78	269	59	236	9.39e-33	132	60	447135	N/A	N/A	N/A	myogenic factor 6 [Myodes glareolus]
NP_002469.2	ref|XP_038851570.1|	43.750	192	76	6	78	262	60	226	9.42e-33	132	58	8040	N/A	N/A	N/A	myogenic factor 6-like [Salvelinus namaycush]
NP_002469.2	ref|XP_021419542.2|	43.229	192	77	6	78	262	60	226	9.99e-33	132	58	8022	N/A	N/A	N/A	myogenic factor 6 [Oncorhynchus mykiss]
NP_002469.2	ref|XP_051857356.1|	48.485	198	67	7	78	264	85	258	1.04e-32	132	58	38775	N/A	N/A	N/A	myogenic factor 6 [Antechinus flavipes]
